list_name,index,x,y,z,length,width,height,pose,short_narrow,short_wide,normal_narrow,tall_narrow,normal_wide,tall_wide
E3-4,44,453,112,63,85,84,72,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,45,504,0,63,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,46,181,119,73,85,84,72,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,47,507,1,101,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,48,507,1,132,64,103,76,BoxPose.normal_wide,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,49,0,0,187,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,50,437,104,135,103,76,64,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,51,48,0,187,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,52,96,0,166,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,53,181,70,145,85,84,72,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,54,170,0,156,95,70,62,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,55,265,0,181,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,56,95,154,145,95,70,62,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,57,190,154,145,95,70,62,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,58,266,98,73,76,103,64,BoxPose.short_wide,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,59,342,155,73,62,70,95,BoxPose.tall_wide,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,60,376,0,181,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,61,0,36,187,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,62,0,85,160,86,76,38,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,63,111,36,166,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,64,507,37,101,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,65,266,49,181,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,66,377,49,181,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,67,266,98,171,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,68,377,85,171,60,51,41,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,69,425,49,171,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,70,377,136,171,60,51,41,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,71,342,98,73,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,72,404,180,135,111,49,26,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,73,437,71,101,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,74,266,95,137,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,75,548,70,1,38,86,76,BoxPose.normal_wide,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,76,0,161,160,60,51,41,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,77,0,122,63,48,36,31,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,78,368,168,1,60,51,41,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-4,79,515,180,135,60,51,41,BoxPose.short_narrow,0.12353533902987988,0.323125247028732,0.07435544887792493,0.3383378442015735,0.14064612086188963,0.0
E3-5_list,[(99-37-30)(92-33-64)(52-37-28)(57-33-29)(54-52-49)(75-45-35)(54-52-49)(75-45-35)(75-45-35)(75-45-35)(57-33-29)(92-64-33)(119-59-39)(99-37-30)(92-64-33)(75-45-35)(119-59-39)(57-33-29)(99-37-30)(92-64-33)(119-59-39)(92-64-33)(75-45-35)(75-45-35)(92-64-33)(92-64-33)(119-59-39)(75-45-35)(92-64-33)(75-45-35)(119-59-39)(119-59-39)(52-37-28)(99-37-30)(75-45-35)(92-64-33)(52-37-28)(99-37-30)(92-64-33)(59-119-39)(92-64-33)(99-37-30)(119-59-39)(54-52-49)(99-37-30)(75-45-35)(52-37-28)(92-64-33)(92-64-33)(119-59-39)(57-33-29)(92-64-33)(99-37-30)(54-52-49)(75-45-35)(57-33-29)(75-45-35)(54-52-49)(57-33-29)(52-37-28)(54-52-49)(99-37-30)(92-64-33)(54-52-49)(52-37-28)(57-33-29)(75-45-35)(54-52-49)(75-45-35)(45-75-35)(57-33-29)(119-59-39)(119-59-39)(57-33-29)(92-64-33)(75-45-35)(54-52-49)(119-59-39)(57-33-29)(52-37-28)(75-45-35)(57-33-29)(99-37-30)(119-59-39)(119-59-39)(54-52-49)(99-37-30)(119-59-39)(92-64-33)(119-59-39)(75-45-35)(99-37-30)(54-52-49)(92-64-33)(52-37-28)(54-52-49)(119-59-39)(52-37-28)(52-37-28)(99-37-30)(75-45-35)(99-37-30)(52-37-28)(52-37-28)(59-119-39)(99-37-30)(119-59-39)(52-54-49)(75-45-35)(54-52-49)(75-45-35)(75-45-35)(57-33-29)(119-59-39)(52-37-28)(57-33-29)(57-33-29)(75-45-35)(57-33-29)(92-64-33)(119-59-39)(92-64-33)(99-37-30)(57-33-29)(92-64-33)(57-33-29)(119-59-39)(75-45-35)(52-37-28)(57-33-29)(75-45-35)(57-33-29)(75-45-35)(57-33-29)(52-37-28)(75-45-35)(57-33-29)(52-49-54)(52-49-54)(59-39-119)(54-49-52)(119-39-59)(52-37-28)(57-33-29)(52-37-28)(119-39-59)(119-39-59)(57-33-29)(75-45-35)(52-37-28)(57-33-29)(52-54-49)(99-37-30)(57-33-29)(75-35-45)(64-92-33)(52-37-28)(52-37-28)(52-37-28)(57-33-29)(52-37-28)(64-92-33)]
E3-5_occ_rate,0.6662107397833539
E3-5,1,0,0,0,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,2,0,0,30,92,33,64,BoxPose.normal_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,3,0,33,30,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,4,0,33,58,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,5,0,70,1,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,6,0,66,58,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,7,0,122,1,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,8,0,111,50,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,9,0,156,50,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,10,0,174,1,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,11,0,37,0,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,12,92,0,30,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,13,54,70,1,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,14,75,64,40,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,15,75,101,40,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,16,54,129,1,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,17,184,0,1,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,18,92,0,63,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,19,149,0,63,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,20,184,59,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,21,174,64,34,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,22,173,123,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,23,173,123,34,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,24,75,165,36,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,25,150,168,34,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,26,303,0,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,27,248,123,34,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,28,303,0,34,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,29,265,123,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,30,303,45,34,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,31,395,0,1,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,32,367,90,1,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,33,99,0,0,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,34,378,0,40,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,35,378,37,40,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,36,378,82,40,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,37,248,0,40,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,38,367,146,40,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,39,357,149,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,40,477,0,40,59,119,39,BoxPose.short_wide,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,41,486,59,1,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,42,470,119,40,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,43,449,149,1,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,44,466,156,40,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,45,242,182,34,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,46,75,174,1,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,47,514,0,1,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,48,0,0,94,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,49,92,0,93,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,50,0,111,85,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,51,57,37,0,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,52,184,0,93,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,53,0,64,93,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,54,119,64,73,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,55,173,64,73,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,56,114,37,0,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,57,173,109,73,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,58,119,116,73,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,59,173,154,69,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,60,173,154,98,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,61,119,168,71,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,62,0,170,85,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,63,276,0,69,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,64,248,64,73,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,65,302,64,69,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,66,302,64,97,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,67,248,116,73,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,68,230,161,73,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,69,284,161,73,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,70,368,0,75,45,75,35,BoxPose.short_wide,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,71,413,0,70,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,72,0,0,127,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,73,119,0,126,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,74,0,59,127,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,75,57,59,127,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,76,149,59,126,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,77,0,170,115,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,78,238,0,126,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,79,224,59,126,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,80,281,59,126,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,81,224,96,122,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,82,0,92,124,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,83,57,123,124,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,84,156,141,126,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,85,357,0,110,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,86,359,75,75,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,87,333,59,126,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,88,299,96,126,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,89,359,127,73,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,90,275,155,122,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,91,394,155,106,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,92,54,160,124,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,93,413,59,75,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,94,476,0,79,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,95,476,0,112,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,96,476,37,112,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,97,418,96,124,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,98,276,64,1,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,99,467,64,79,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,100,467,101,79,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,101,469,155,89,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,102,341,183,34,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,103,0,125,124,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,104,469,155,124,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,105,0,0,166,59,119,39,BoxPose.short_wide,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,106,59,0,166,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,107,0,119,164,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,108,357,0,149,52,54,49,BoxPose.short_wide,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,109,158,0,165,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,110,409,0,149,54,52,49,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,111,233,0,165,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,112,59,37,166,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,113,463,0,149,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,114,134,45,165,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,115,520,0,140,52,37,28,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,116,520,0,168,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,117,463,33,161,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,118,253,45,165,75,45,35,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,119,328,59,156,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,120,253,92,165,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,121,345,92,165,119,59,39,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,122,464,66,163,92,64,33,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,123,119,104,160,99,37,30,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
E3-5,124,385,54,156,57,33,29,BoxPose.short_narrow,0.13728194552104894,0.10585152318439284,0.05801263228578171,0.2561605679530308,0.4426933310557457,0.0
