========================= E1-1 =========================
E1-1: 100%|███████████████████████████████████████████████████████████████████████| 112/112 [00:49<00:00,  2.29it/s]
================== Placed Items ==================
{Name: 92x81x55-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [92, 81, 55]}
{Name: 85x84x72-12, Position: [0, 84, 85], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-13, Position: [144, 84, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-14, Position: [216, 84, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 85x84x72-15, Position: [288, 84, 0], Rotation: [2, 1, 0], LWH: [85, 84, 72]}
{Name: 103x76x64-0, Position: [0, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-1, Position: [76, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-2, Position: [360, 84, 0], Rotation: [2, 1, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-3, Position: [424, 84, 0], Rotation: [2, 1, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-4, Position: [488, 84, 0], Rotation: [2, 1, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-5, Position: [144, 0, 85], Rotation: [2, 0, 1], LWH: [103, 76, 64]}
{Name: 103x76x64-6, Position: [208, 0, 85], Rotation: [2, 0, 1], LWH: [103, 76, 64]}
{Name: 103x76x64-7, Position: [272, 0, 85], Rotation: [2, 0, 1], LWH: [103, 76, 64]}
{Name: 103x76x64-8, Position: [360, 0, 85], Rotation: [0, 2, 1], LWH: [103, 76, 64]}
{Name: 103x76x64-9, Position: [463, 0, 85], Rotation: [0, 1, 2], LWH: [103, 76, 64]}
{Name: 103x76x64-10, Position: [0, 168, 103], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-11, Position: [463, 0, 149], Rotation: [0, 1, 2], LWH: [103, 76, 64]}
{Name: 103x76x64-12, Position: [152, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-13, Position: [360, 160, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-14, Position: [436, 160, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 103x76x64-15, Position: [228, 168, 0], Rotation: [1, 2, 0], LWH: [103, 76, 64]}
{Name: 95x70x62-0, Position: [512, 160, 0], Rotation: [2, 1, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-1, Position: [463, 76, 85], Rotation: [0, 1, 2], LWH: [95, 70, 62]}
{Name: 95x70x62-2, Position: [76, 168, 103], Rotation: [1, 2, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-3, Position: [463, 76, 147], Rotation: [0, 1, 2], LWH: [95, 70, 62]}
{Name: 95x70x62-4, Position: [144, 84, 85], Rotation: [0, 2, 1], LWH: [95, 70, 62]}
{Name: 95x70x62-5, Position: [239, 84, 85], Rotation: [0, 2, 1], LWH: [95, 70, 62]}
{Name: 95x70x62-6, Position: [360, 84, 103], Rotation: [0, 2, 1], LWH: [95, 70, 62]}
{Name: 95x70x62-7, Position: [144, 84, 155], Rotation: [1, 0, 2], LWH: [95, 70, 62]}
{Name: 95x70x62-8, Position: [214, 84, 155], Rotation: [1, 0, 2], LWH: [95, 70, 62]}
{Name: 95x70x62-9, Position: [463, 146, 85], Rotation: [0, 1, 2], LWH: [95, 70, 62]}
{Name: 95x70x62-10, Position: [146, 168, 103], Rotation: [1, 2, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-11, Position: [360, 146, 103], Rotation: [0, 2, 1], LWH: [95, 70, 62]}
{Name: 95x70x62-12, Position: [216, 168, 103], Rotation: [1, 2, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-13, Position: [463, 146, 147], Rotation: [0, 1, 2], LWH: [95, 70, 62]}
{Name: 86x76x38-0, Position: [0, 0, 170], Rotation: [0, 1, 2], LWH: [86, 76, 38]}
{Name: 86x76x38-1, Position: [0, 76, 170], Rotation: [0, 1, 2], LWH: [86, 76, 38]}
{Name: 86x76x38-2, Position: [360, 0, 161], Rotation: [1, 0, 2], LWH: [86, 76, 38]}
{Name: 86x76x38-3, Position: [360, 84, 173], Rotation: [0, 1, 2], LWH: [86, 76, 38]}
{Name: 111x49x26-0, Position: [72, 0, 170], Rotation: [2, 0, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-1, Position: [552, 84, 0], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-2, Position: [144, 0, 161], Rotation: [0, 2, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-3, Position: [0, 152, 170], Rotation: [0, 1, 2], LWH: [111, 49, 26]}
{Name: 111x49x26-4, Position: [255, 0, 161], Rotation: [0, 2, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-5, Position: [288, 168, 0], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-6, Position: [558, 76, 85], Rotation: [2, 0, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-7, Position: [558, 76, 134], Rotation: [2, 0, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-8, Position: [284, 84, 155], Rotation: [2, 0, 1], LWH: [111, 49, 26]}
{Name: 111x49x26-9, Position: [360, 160, 173], Rotation: [0, 1, 2], LWH: [111, 49, 26]}
{Name: 60x51x41-0, Position: [72, 84, 85], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-1, Position: [72, 84, 145], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-2, Position: [286, 168, 103], Rotation: [1, 0, 2], LWH: [60, 51, 41]}
{Name: 48x36x31-0, Position: [111, 152, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-1, Position: [111, 183, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-2, Position: [286, 168, 144], Rotation: [2, 0, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-3, Position: [159, 152, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-4, Position: [207, 152, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-5, Position: [159, 183, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-6, Position: [286, 168, 180], Rotation: [2, 0, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-7, Position: [207, 183, 170], Rotation: [0, 2, 1], LWH: [48, 36, 31]}
{Name: 48x36x31-8, Position: [255, 183, 170], Rotation: [2, 0, 1], LWH: [48, 36, 31]}
{Name: 49x25x21-0, Position: [566, 0, 85], Rotation: [2, 1, 0], LWH: [49, 25, 21]}
{Name: 49x25x21-1, Position: [566, 0, 134], Rotation: [2, 1, 0], LWH: [49, 25, 21]}
{Name: 49x25x21-2, Position: [0, 152, 196], Rotation: [1, 0, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-3, Position: [0, 201, 170], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-4, Position: [566, 0, 183], Rotation: [2, 0, 1], LWH: [49, 25, 21]}
{Name: 49x25x21-5, Position: [0, 201, 191], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-6, Position: [360, 0, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-7, Position: [409, 0, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-8, Position: [458, 0, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-9, Position: [507, 0, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-10, Position: [25, 152, 196], Rotation: [1, 0, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-11, Position: [360, 25, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-12, Position: [409, 25, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-13, Position: [458, 25, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-14, Position: [507, 25, 199], Rotation: [0, 1, 2], LWH: [49, 25, 21]}
{Name: 49x25x21-15, Position: [144, 26, 161], Rotation: [1, 2, 0], LWH: [49, 25, 21]}
Count: 88
================= Unfitted Items =================
{Name: 95x70x62-14, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-15, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-16, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 70, 62]}
{Name: 95x70x62-17, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [95, 70, 62]}
{Name: 86x76x38-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [86, 76, 38]}
{Name: 86x76x38-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [86, 76, 38]}
{Name: 111x49x26-10, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-11, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-12, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-13, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-14, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-15, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-16, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 111x49x26-17, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [111, 49, 26]}
{Name: 60x51x41-3, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-4, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-5, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-6, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 60x51x41-7, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [60, 51, 41]}
{Name: 48x36x31-9, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-10, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-11, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-12, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-13, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-14, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-15, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
{Name: 48x36x31-16, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [48, 36, 31]}
Count: 27
==================================================
Total filling ratio: 0.8538

========================= E3-5 =========================
E3-5: 100%|███████████████████████████████████████████████████████████████████████| 185/185 [03:57<00:00,  1.28s/it] 
================== Placed Items ==================
{Name: 113x92x33-0, Position: [0, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-1, Position: [33, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-2, Position: [66, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-3, Position: [0, 92, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-4, Position: [99, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-5, Position: [0, 0, 113], Rotation: [2, 0, 1], LWH: [113, 92, 33]}
{Name: 113x92x33-6, Position: [132, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-7, Position: [165, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-8, Position: [0, 184, 0], Rotation: [1, 2, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-9, Position: [198, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-10, Position: [231, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-11, Position: [264, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-12, Position: [297, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-13, Position: [330, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-14, Position: [363, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-15, Position: [396, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-16, Position: [429, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-17, Position: [462, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-18, Position: [495, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-19, Position: [528, 0, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-20, Position: [33, 92, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 113x92x33-21, Position: [33, 0, 113], Rotation: [2, 0, 1], LWH: [113, 92, 33]}
{Name: 113x92x33-22, Position: [66, 92, 0], Rotation: [2, 1, 0], LWH: [113, 92, 33]}
{Name: 119x59x39-0, Position: [0, 92, 113], Rotation: [0, 2, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-1, Position: [132, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-2, Position: [171, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-3, Position: [0, 92, 172], Rotation: [0, 1, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-4, Position: [92, 184, 0], Rotation: [1, 2, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-5, Position: [210, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-6, Position: [249, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-7, Position: [288, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-8, Position: [327, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-9, Position: [366, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-10, Position: [405, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-11, Position: [444, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-12, Position: [483, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-13, Position: [522, 92, 0], Rotation: [2, 1, 0], LWH: [119, 59, 39]}
{Name: 119x59x39-14, Position: [99, 0, 113], Rotation: [1, 0, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-15, Position: [99, 0, 152], Rotation: [1, 0, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-16, Position: [0, 131, 113], Rotation: [0, 2, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-17, Position: [158, 0, 113], Rotation: [1, 0, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-18, Position: [0, 170, 113], Rotation: [0, 2, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-19, Position: [217, 0, 113], Rotation: [1, 0, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-20, Position: [276, 0, 113], Rotation: [1, 0, 2], LWH: [119, 59, 39]}
{Name: 119x59x39-21, Position: [330, 0, 113], Rotation: [2, 0, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-22, Position: [369, 0, 113], Rotation: [2, 0, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-23, Position: [408, 0, 113], Rotation: [2, 0, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-24, Position: [447, 0, 113], Rotation: [2, 0, 1], LWH: [119, 59, 39]}
{Name: 119x59x39-25, Position: [486, 0, 113], Rotation: [2, 0, 1], LWH: [119, 59, 39]}
{Name: 92x64x33-0, Position: [525, 0, 113], Rotation: [2, 1, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-1, Position: [171, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-2, Position: [235, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-3, Position: [299, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-4, Position: [363, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-5, Position: [427, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-6, Position: [491, 151, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-7, Position: [217, 0, 152], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-8, Position: [171, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-9, Position: [330, 0, 172], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-10, Position: [408, 0, 172], Rotation: [1, 0, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-11, Position: [472, 0, 172], Rotation: [1, 0, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-12, Position: [235, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-13, Position: [299, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-14, Position: [363, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-15, Position: [427, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-16, Position: [491, 184, 0], Rotation: [1, 2, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-17, Position: [217, 0, 185], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-18, Position: [525, 64, 113], Rotation: [2, 1, 0], LWH: [92, 64, 33]}
{Name: 92x64x33-19, Position: [217, 64, 152], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-20, Position: [330, 64, 172], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-21, Position: [217, 64, 185], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 92x64x33-22, Position: [119, 92, 113], Rotation: [0, 1, 2], LWH: [92, 64, 33]}
{Name: 54x52x49-0, Position: [92, 184, 119], Rotation: [1, 2, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-1, Position: [288, 92, 119], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-2, Position: [337, 92, 119], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-3, Position: [386, 92, 119], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-4, Position: [435, 92, 119], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-5, Position: [484, 92, 119], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-6, Position: [171, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-7, Position: [220, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-8, Position: [269, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-9, Position: [318, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-10, Position: [367, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-11, Position: [416, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-12, Position: [465, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-13, Position: [514, 151, 92], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-14, Position: [217, 128, 152], Rotation: [2, 1, 0], LWH: [54, 52, 49]}
{Name: 54x52x49-15, Position: [269, 151, 144], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-16, Position: [318, 151, 144], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 54x52x49-17, Position: [367, 151, 144], Rotation: [2, 0, 1], LWH: [54, 52, 49]}
{Name: 75x45x35-0, Position: [0, 151, 172], Rotation: [0, 1, 2], LWH: [75, 45, 35]}
{Name: 75x45x35-1, Position: [0, 196, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-2, Position: [422, 64, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-3, Position: [75, 151, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-4, Position: [75, 186, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-5, Position: [119, 92, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-6, Position: [484, 92, 173], Rotation: [2, 0, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-7, Position: [422, 99, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-8, Position: [465, 151, 144], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-9, Position: [540, 151, 144], Rotation: [1, 0, 2], LWH: [75, 45, 35]}
{Name: 75x45x35-10, Position: [465, 186, 144], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-11, Position: [150, 151, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-12, Position: [150, 186, 172], Rotation: [0, 2, 1], LWH: [75, 45, 35]}
{Name: 75x45x35-13, Position: [540, 151, 179], Rotation: [1, 0, 2], LWH: [75, 45, 35]}
{Name: 99x37x30-0, Position: [555, 151, 0], Rotation: [2, 1, 0], LWH: [99, 37, 30]}
{Name: 99x37x30-1, Position: [555, 188, 0], Rotation: [2, 1, 0], LWH: [99, 37, 30]}
{Name: 99x37x30-2, Position: [465, 151, 189], Rotation: [0, 1, 2], LWH: [99, 37, 30]}
{Name: 99x37x30-3, Position: [465, 188, 189], Rotation: [0, 1, 2], LWH: [99, 37, 30]}
{Name: 57x33x29-0, Position: [99, 0, 191], Rotation: [1, 0, 2], LWH: [57, 33, 29]}
{Name: 57x33x29-1, Position: [558, 0, 113], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-2, Position: [132, 0, 191], Rotation: [1, 0, 2], LWH: [57, 33, 29]}
{Name: 57x33x29-3, Position: [558, 0, 146], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-4, Position: [558, 0, 179], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-5, Position: [99, 57, 191], Rotation: [0, 1, 2], LWH: [57, 33, 29]}
{Name: 57x33x29-6, Position: [558, 57, 113], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-7, Position: [558, 57, 146], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-8, Position: [558, 57, 179], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-9, Position: [555, 151, 99], Rotation: [2, 0, 1], LWH: [57, 33, 29]}
{Name: 57x33x29-10, Position: [217, 180, 152], Rotation: [2, 1, 0], LWH: [57, 33, 29]}
{Name: 52x37x28-0, Position: [171, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-1, Position: [208, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-2, Position: [245, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-3, Position: [282, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-4, Position: [319, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-5, Position: [356, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-6, Position: [393, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-7, Position: [430, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-8, Position: [467, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-9, Position: [504, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-10, Position: [541, 205, 92], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-11, Position: [269, 205, 144], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-12, Position: [306, 205, 144], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-13, Position: [343, 205, 144], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-14, Position: [380, 205, 144], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
{Name: 52x37x28-15, Position: [541, 205, 144], Rotation: [1, 2, 0], LWH: [52, 37, 28]}
Count: 135
================= Unfitted Items =================
{Name: 75x45x35-14, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-15, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-16, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-17, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-18, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-19, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-20, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-21, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-22, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-23, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-24, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-25, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-26, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-27, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
{Name: 75x45x35-28, Position: [-1, -1, -1], Rotation: [2, 1, 0], LWH: [75, 45, 35]}
